Country Name,"Population, total [SP.POP.TOTL]","Population, male (% of total population) [SP.POP.TOTL.MA.ZS]","Population, female (% of total population) [SP.POP.TOTL.FE.ZS]",Population growth (annual %) [SP.POP.GROW],Population density (people per sq. km of land area) [EN.POP.DNST],Population ages 0-14 (% of total population) [SP.POP.0014.TO.ZS],Population ages 15-64 (% of total population) [SP.POP.1564.TO.ZS],Population ages 65 and above (% of total population) [SP.POP.65UP.TO.ZS],Land area (sq. km) [AG.LND.TOTL.K2],GDP per capita (current US$) [NY.GDP.PCAP.CD],"Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]","Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]","Services, value added (% of GDP) [NV.SRV.TOTL.ZS]",Gross value added at basic prices (GVA) (current US$) [NY.GDP.FCST.CD],"Employers, total (% of total employment) (modeled ILO estimate) [SL.EMP.MPYR.ZS]",Employment in agriculture (% of total employment) (modeled ILO estimate) [SL.AGR.EMPL.ZS],Employment in industry (% of total employment) (modeled ILO estimate) [SL.IND.EMPL.ZS],Employment in services (% of total employment) (modeled ILO estimate) [SL.SRV.EMPL.ZS],"Employment to population ratio, 15+, total (%) (modeled ILO estimate) [SL.EMP.TOTL.SP.ZS]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Labor force, total [SL.TLF.TOTL.IN]","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate) [SL.TLF.ACTI.ZS]",Total natural resources rents (% of GDP) [NY.GDP.TOTL.RT.ZS],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Inflation, GDP deflator: linked series (annual %) [NY.GDP.DEFL.KD.ZG.AD]",GNI (current US$) [NY.GNP.MKTP.CD],"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",Consumer price index (2010 = 100) [FP.CPI.TOTL],Export value index (2000 = 100) [TX.VAL.MRCH.XD.WD],Import value index (2000 = 100) [TM.VAL.MRCH.XD.WD],Region,Trade (% of GDP) [NE.TRD.GNFS.ZS]
Republic of Korea,51709098,50.0718326391747,49.9281673608253,0.198353208370259,530.240955701395,12.7464436133795,72.1933794912468,15.0601768953737,97520,31846.2182324258,1.62242066983599,32.8321469501494,57.0818928777875,1507366880978.58,5.65000009536743,5.1399998664856,24.5799999237061,70.2799987792969,60.89,3.75,28541664,69.11,0.099287688553049,0.38294613224406,-0.922268892218497,-0.922268892218497,1661048304919.31,9634300000,115.15858742558,314.7610757,313.6464425,EasternAsia,76.9964293082181
Kosovo,1788878,,,-0.457730006092952,,,,,,4445.89070247935,7.67510553215558,26.3823561581974,46.8324164713358,6433299373.04075,,,,,,,,,0.399150683568139,2.67599202639892,0.641209064442137,0.641209064442137,8132975817.28616,285081551.307007,118.065646442896,,,EasternEurope,85.1789594776512
Kuwait,4207077,60.9224646946086,39.0775353053914,1.67213222595982,236.087373737374,21.569838294134,75.6663227228938,2.76383898297229,17820,32373.2511149607,0.384579820231552,58.3801905618255,54.7228624210634,145447274066.138,0.629999995231628,1.77999997138977,22.1499996185303,76.0699996948242,71.83,2.41,2428518,74.97,42.6563211941673,1.09184802655847,-1.33653306079889,-1.33653306079889,154471896919.875,515617569.386937,126.601512114574,331.7703944,469.1079536,WesternAsia,98.1829442480691
Kyrgyzstan,6456200,49.4696962258008,50.5303037741992,2.08787614010317,33.6611053180396,32.5016950209247,62.8980103961283,4.60029458294692,191800,1374.03113639092,11.6651082284086,28.4895220130683,49.8516966571136,7691397130.10025,1.5900000333786,19.3199996948242,25.3600006103516,55.3300018310547,54.91,6.72,2565016,62.35,0.552836122814088,1.13362257718798,3.94938790011574,3.94938790011574,8091713197.3447,278859100,155.676152413544,384.7132511,878.6597384,CentralAsia,99.3730765509503
Lao People's Democratic Republic,7169456,50.1994572531026,49.8005427468974,1.5172569744542,31.0635008665511,32.3029993214268,63.5330161079189,4.16398457065425,230800,2544.95255026876,15.1673302157703,31.4083296243682,42.3401232799039,16223507395.7699,0.439999997615814,61.439998626709,12.9399995803833,25.6200008392334,77.66,0.62,3793016,81.38,2.78837761893896,3.32255881256934,2.04355102618329,2.04355102618329,17161472028.8061,755524124.249368,135.866574667173,1745.138809,1167.93622,South-easternAsia,
Latvia,1913822,46.0444528357301,53.9555471642699,-0.695239140136066,30.8233531969721,16.3077562104594,63.3557327862224,20.3365110033182,62090,17794.4786167812,3.72965159719927,18.5806893922863,64.6838207289992,29673714923.3333,4.09000015258789,7.28999996185303,23.7199993133545,68.9899978637695,57.54,6.31,983777,77.74,0.97890786226206,2.81140920075622,2.31271652147016,2.31271652147016,33621087275.5058,1059246100.59524,116.856984643273,839.6798217,591.8062758,NorthernEurope,121.263220088743
Lebanon,6855709,50.3120246206483,49.6879753793517,-0.0539404817281259,670.157282502444,25.5722198405913,67.1544885265763,7.27329163283236,10230,7583.69914645363,3.07320997586484,12.7619283371496,78.8477009715948,49227155727.1557,6.90000009536743,11.3199996948242,23.5900001525879,65.0999984741211,44.63,6.04,2423712,51.07,0.00120094833638859,3.0053894939038,4.51742846832978,4.51742846832978,51372863733.3345,2223271880.25471,130.024611761339,675.7896946,315.2603531,WesternAsia,96.0410275388329
Lesotho,2125267,49.3088162569691,50.6911837430309,0.800269955388003,70.0022068511199,32.4669171135123,62.6072570612271,4.92582582526063,30360,1113.37214033581,4.7312011112533,30.9211696952236,51.988111007242,2073760534.03837,0.529999971389771,44.2999992370605,13.3100004196167,42.3899993896484,51.7,23.86,974540,69.87,3.04886684828318,5.18708359197993,3.14657560944988,3.14657560944988,2690392209.51801,117671911.399261,155.858195070683,459.6214839,254.1735705,SouthernAfrica,138.649006505439
Liberia,4937374,50.2517330062499,49.7482669937501,2.4272153554856,51.2601121262459,40.7529184542228,55.961387571612,3.28569397416521,96320,621.892953622715,39.1132362971578,11.9679997978191,48.9187606482437,,1.4099999666214,42.6199989318848,10.1499996185303,47.2299995422363,73.93,2.89,2226993,77.08,12.4315003153149,,-3.73459233161411,-3.73459233161411,2717591900,86681700.4596762,,160.5775076,130.0568862,WesternAfrica,127.452275887903
Libya,6777453,50.5000772414062,49.4999227585938,1.46982235441249,3.85183229707765,28.0682769866906,67.4734841353358,4.45823887797361,1759540,7685.94813248318,,,,,3,16.4099998474121,24.4300003051758,59.1699981689453,40.58,18.34,2422944,52.8,44.6378355124912,,-1.10362562372156,-1.10362562372156,53016861792.689,,,192.0639061,385.1231416,NorthernAfrica,117.473047408956
Lithuania,2794137,46.2553508059592,53.7446491940408,-0.264704354944785,44.613396136037,15.1354512765674,64.7061360104101,20.1584127130225,62630,19555.2110652539,3.22323174459562,25.2502265995965,61.3665676676386,49088535213.0117,2.5699999332428,6.44000005722046,25.7000007629395,67.8600006103516,58.11,6.26,1469927,78.24,0.365548522637799,2.33450937988024,2.8309293253244,2.83092932532441,52738342284.6823,1573981541.13583,118.382098321258,870.2997638,655.4170499,NorthernEurope,149.65876887169
Luxembourg,620001,50.5270167118705,49.4729832881295,1.9628449198635,255.144444444444,15.7072348387034,70.0178162795645,14.2749488817321,2430,114685.168424149,0.226573207875215,11.3171594154927,79.1581586192251,64493506397.5999,3.26999998092651,0.680000007152557,10.8100004196167,88.5100021362305,56.57,5.6,313152,71.66,0.010786256026503,1.74332075653843,3.39209346143548,3.39209346143548,,-11420831094.3937,115.087815087815,197.5315564,213.2531275,WesternEurope,381.516616449664
"China, Macao SAR",640446,48.0455807359247,51.9544192640753,1.38562793740991,19466.443768997,14.0194708366839,74.7687935732186,11.2117355900975,32.9,86117.6554287201,,4.23258551664952,94.040232028361,54201102781.736,3.09999990463257,0.400000005960464,9.65999984741211,89.9400024414063,68.62,1.7,384360,78.15,0.000348656868203767,,2.39824427814573,2.39824427814573,48827470416.9506,6484462571.26444,,62.45076802,425.4040895,EasternAsia,113.686033815752
Madagascar,26969306,49.8823699801545,50.1176300198455,2.65644587984943,46.3549432794775,40.3668399784985,56.5890958933428,3.04406412815873,581800,526.224572187396,23.2115268051322,17.1255507360602,51.8659217618186,13085368072.5311,4.44000005722046,64.120002746582,8.72999954223633,27.1499996185303,84.49,1.67,13818212,87.15,3.78532621395661,5.61051441492366,8.33907151601711,8.33907151601711,13596240332.1827,474311425.432437,184.314525125891,320.4274806,357.8998387,EasternAfrica,59.5556335841336
Malawi,18628749,49.3070039217341,50.6929960782659,2.64093709821938,197.589616037336,43.4686884737873,53.8892873471308,2.64202417908193,94280,583.110203584039,23.3470836482133,18.8086177953478,51.6981152757201,10194977479.6273,1.24000000953674,76.3600006103516,5.36999988555908,18.2700004577637,72.11,5.56,8040477,77.31,5.14045583271647,9.37083605605672,7.69177555116643,7.69177555116643,10680893060.9762,98422743.2553861,418.344325525805,226.6021523,544.1176068,EasternAfrica,
Malaysia,31949789,51.4030436945922,48.5969563054078,1.32884901520668,97.2448303150206,23.6949791543146,69.3842495363896,6.92077130929584,328550,11414.2026894664,7.255789664921,37.4014196594659,54.2134734740023,,3.60999989509583,10.2799997329712,27.0100002288818,62.7200012207031,62.59,3.31,15780716,68.64,6.26153222816036,0.662891865764376,0.0636059506731215,0.0636059506731215,354960894387.447,9101052111.36137,121.463089485086,242.489627,250.111415,South-easternAsia,123.000183693894
Maldives,530957,63.2951444278915,36.7048555721085,2.91480812041913,1769.85666666667,19.9096718541942,76.4493279066132,3.64100023919255,300,10626.4333466909,5.23317774346684,11.6987230953588,70.0287094990091,4906473442.98531,4.17000007629395,8.31999969482422,19.1299991607666,72.5500030517578,65.95,5.82,297757,72.12,0.00271876264514674,0.220029731065343,-0.548459903632988,-0.548459903632988,5082024444.15551,961146508.814222,136.563174927495,331.8215271,743.0736766,SouthernAsia,146.991519564917
Mali,19658023,50.0789779318093,49.9210220681907,2.99625535273008,16.1106245748613,47.3046969963574,50.2001751853988,2.49512781824385,1220190,879.122775162059,37.3288610751519,20.9214147199355,33.4939714808061,15855071760.7282,0.600000023841858,62.439998626709,7.55999994277954,30,64.3,7.24,7179722,71.33,1.79450332230659,-1.65826694846368,1.93033272066484,1.93033272066484,16670712812.3555,493823353.823,108.726079750895,654.1056539,591.0402638,WesternAfrica,61.0603147076046
Malta,504062,50.1349979676504,49.8650020323496,3.93135631850717,1575.19375,14.32879474626,64.8540324997956,20.8171727539444,320,30186.1959621979,0.711852930551147,12.5678859502832,75.7129703059846,13540876385.7922,4.80000019073486,1.01999998092651,18.9200000762939,80.0699996948242,55.89,3.4,249860,74.39,0,1.64206001768947,2.31445528709868,2.31445528709868,14069074718.9006,4256165676.46227,113.452474124359,122.585382,207.1755795,SouthernEurope,271.435675668983
Marshall Islands,58791,,,0.646743378680184,326.616666666667,,,,180,4073.10982973584,20.1507795384825,14.0595050074709,68.0404255870029,235427900,,,,,,,,,,,1.44277072519942,1.44277072519942,292637300,4177233.7978,,602.8057869,118.7778671,Micronesia,
Mauritania,4525698,50.1987317757393,49.8012682242607,2.74148343597351,4.39089744833608,39.8889143238963,56.9548418629974,3.15624381310632,1030700,1679.44260484157,18.6995088206177,25.0813663260113,46.0694908959523,6829211880.6205,4.1100001335144,30.8299999237061,17.6100006103516,51.560001373291,40.77,10.13,1234266,46.54,12.8102552963157,2.30009262117938,4.67694579814948,4.67694579814948,7504422970.94655,-883561115.825519,135.018896797734,699.4087968,632.8658597,WesternAfrica,93.0357951688324
Mauritius,1265711,49.3806264619941,50.6193735380059,0.0322400432027594,623.502955665025,17.2597088372708,70.7415639363991,11.99872722633,2030,11097.5869332309,2.8978090323979,17.269448675726,67.6602986716118,12334469235.4885,3.39000010490417,5.96999979019165,23.6800003051758,70.3499984741211,54.2,6.36,606150,66.17,0.00206294360915147,0.405655190309511,0.505940109356715,0.505940109356715,15788087920.9741,472302807.0769,129.914034934498,143.2326079,254.1241139,EasternAfrica,92.1882181053358
Mexico,127575529,48.9148612505459,51.0851387494541,1.09136688717461,65.626960055557,26.1851181506761,66.3982212450791,7.41666060424488,1943950,9946.03382879198,3.38835838442596,30.8827111802441,59.8761820132139,1194606727402.98,4.78999996185303,12.4799995422363,25.5499992370605,61.9700012207031,59.28,3.48,57839046,65.25,2.2046014349359,3.6359614212705,3.96672563871377,3.96672563871377,1232370517244.96,29375485438,141.542522969974,276.9185198,260.4095921,CentralAmerica,77.9152934428754
Micronesia (Federated States of),113811,50.8448216780452,49.1551783219548,1.03422854195793,162.587142857143,31.4554320608004,64.351798972016,4.19276896718359,700,3585.42320162374,22.5138619116866,4.86413047473831,66.7758661336086,377627700,,,,,,,,,,,0.320572720294308,0.320572720294308,463133500,,,226.820349,177.9692769,Micronesia,84.8997183261506
Republic of Moldova,2663251,47.9278838995681,52.0721161004319,-1.67418200483071,92.7241550989997,15.8896910737689,72.0971898192129,12.0131191070183,32885.3,4494.01840306454,10.0516503214619,22.7717246649445,54.0759706926898,10400721122.4972,0.270000010728836,20.9599990844727,21.7199993133545,57.3199996948242,39.39,5.1,929853,47.17,0.226539993205607,4.83778351428725,5.49133376206257,5.49133376206257,12594010844.8885,501610000,166.196279636921,588.8135593,751.9305019,EasternEurope,87.3873957003879
Mongolia,3225166,49.2976795613001,50.7023204386999,1.71853282942005,2.07105836873216,30.798281143271,65.0123854051589,4.18933345157011,1557255,4339.84462487314,10.8006221506718,38.4533257844621,39.9827657745935,12490212356.7518,1.4099999666214,25.3199996948242,21.5799999237061,53.1100006103516,59.62,5.31,1405185,66.34,16.4308756078195,7.30481597480148,9.38141366556707,9.38141366556707,12424720884.3459,2443343095.41815,195.762902940885,1422.135125,997.1358828,EasternAsia,126.218065621229
Montenegro,622028,49.4445753740517,50.5554246259483,-0.0319870125812963,46.2474349442379,18.1502164853731,66.4606114457783,15.3891720688486,13450,8910.65155409448,6.39384140935866,16.1294411268218,58.7244623612204,4503298813.25571,7.25,7.15000009536743,19.4099998474121,73.4400024414063,47.12,15.12,282668,66.31,0.951860345250642,0.361563704540798,2.02211865219306,2.02211865219306,5561523175.10076,418205414.663299,116.740696925397,,,SouthernEurope,108.51198506172
Morocco,36471766,49.6084094200429,50.3915905799571,1.22117870546902,81.7202912838898,26.9695171627129,65.7300280663655,7.30045477092159,446300,3230.40972230151,12.1631904931504,25.3446493567414,50.9258406664524,105855403396.034,2.46000003814697,33.25,23.0900001525879,43.6599998474121,41.28,9.01,12084530,48.73,0.320599016316135,0.303386036590361,1.33770666525849,1.33770666525849,117366149878.862,1720825003.13095,111.067558219968,391.9848294,439.8810321,NorthernAfrica,87.1416037596532
Mozambique,30366043,48.5603310250203,51.4396689749797,2.90700114585105,38.6149736768483,44.3680004858059,52.7535533449279,2.87844616926622,786380,503.57065659174,26.0267238156518,22.8565845883534,39.8978517529276,13575925128.6559,2.54999995231628,70.2200012207031,8.59000015258789,21.1900005340576,75.58,3.19,13188550,78.33,11.3141234220212,2.78110631182942,4.44124222536793,4.44124222536793,14995482279.0475,2180768236.13929,182.314783376391,1249.919785,660.9155954,EasternAfrica,116.547151205313
Myanmar,54045422,48.1903277580107,51.8096722419893,0.625695404700204,82.7914367560778,25.9144012573128,68.0738941431115,6.01170459957569,652790,1477.35536778794,22.1832003664849,35.8971125547511,41.9196870787644,,2.5,48.8499984741211,16.9400005340576,34.2099990844727,60.11,0.5,24188088,64.51,4.72865794491563,8.82506696804562,6.58526638706245,6.58526638706245,77688294296.0653,1735589412.93376,168.182700659367,1117.808625,784.8107673,South-easternAsia,52.0441709425081
Namibia,2494524,48.4606281599215,51.5393718400785,1.87040232780685,3.02994570564443,36.9059101313674,59.4860354455549,3.60805442307769,823290,5037.34262919263,7.06957453139642,27.3170861409426,58.4182084217571,11661648333.9093,6.63000011444092,21.8500003814697,16.3999996185303,61.75,47.65,19.75,934580,60.59,1.1657966268622,3.72239414422688,0.888433869302247,0.888433869302247,12258017027.1679,-176478261.583527,157.968367961494,374.807082,496.8462203,SouthernAfrica,81.8880251051044
Nauru,10764,,,0.802168278666476,538.2,,,,20,10983.2246492424,,,,,,,,,,,,,0,,3.3125,3.3125,174152481.762266,,,117.2413793,350,Micronesia,99.2135511191773
Nepal,28608715,45.6048200696886,54.3951799303114,1.80944248570395,199.572479944193,29.5703755954043,64.6470567879502,5.78256761664542,143350,1194.95687572575,21.5833727596487,13.0106754143387,52.0227162614147,29610963601.9871,1.02999997138977,64.379997253418,15.1099996566772,20.5200004577637,80.11,2.85,16612859,85.66,0.480655833291787,5.56868547784925,4.69115593453498,4.69115593453498,34539791622.4311,185554758.669659,188.729977162221,120.3674129,784.4694851,SouthernAsia,49.2495265876321
Netherlands,17344874,49.8027358170144,50.1972641829856,0.65507157480522,515.143272943273,15.883496235918,64.5111840408302,19.6053197232518,33670,52295.0390498713,1.64628810720681,17.7037372554295,69.7771173481667,808428517254.901,3.84999990463257,2.07999992370605,16.1100006103516,81.8099975585938,62.08,3.38,9374012,80.94,0.245961264658331,2.63369910249593,2.95780015687856,2.95780015687856,910599597341.175,35689139761.0939,115.907994941178,305.0538322,291.8731811,WesternEurope,156.224459948633
New Caledonia,271300,50.2997273277054,49.7002726722946,0.239874642189939,14.8413566739606,22.4339522546419,68.1393457117595,9.42670203359859,18280,,,,,,2.57999992370605,1.87000000476837,22.8700008392334,75.2600021362305,53.43,15.45,132975,71.21,,,,,,413344988.0771,,280.7066348,319.1643096,Melanesia,
New Zealand,4979300,49.1560009048597,50.8439990951403,1.59316723078585,18.9104097831453,19.5666040777636,64.4394397481279,15.9939561741085,263310,41999.3682892979,,,,,6.28000020980835,5.84000015258789,19.2900009155273,74.870002746582,66.77,4.07,2787494,80.89,1.56783484053089,1.61963190184049,3.65999097293448,3.65999097293448,203900850487.803,2943285692.56764,114.240911764414,297.1772283,304.6734122,Oceania,54.0916996243138
Nicaragua,6545503,49.2855018170491,50.7144981829509,1.22975908801825,54.3917483795912,29.8548529967602,64.6871546292401,5.45799237399973,120340,1926.69969398276,15.4278737386433,24.1565219473073,50.6316658886056,11377344761.8933,5.75,30.6000003814697,16.2399997711182,53.1599998474121,63.23,5.14,3060596,69.53,1.2888590256484,5.3762899084413,5.5113623729808,5.5113623729808,12144818040.3381,503000000,162.739607236815,598.7455144,387.7606994,CentralAmerica,94.566500281299
Niger,23310719,50.253537868137,49.746462131863,3.79420663603704,18.4027149285545,49.8421691483938,47.5611194251227,2.59671142648349,1266700,553.894955335826,37.8054840470735,20.2335095288219,36.0896927522845,12242272338.2903,0.730000019073486,72.5400009155273,6.71000003814697,20.75,71.81,0.46,8435887,73.39,5.2019993003469,-2.48979265070851,0.1071175340293,0.1071175340293,13479237976.2455,717147639.398696,109.323686827592,414.9037144,581.6275888,WesternAfrica,37.7939168796292
Nigeria,200963603,50.6717995098844,49.3282004901156,2.56487195537782,220.652418283431,43.687530197944,53.569386463864,2.74308333819201,910770,2229.8586518613,21.906295930281,27.3825370476083,49.7302169023896,443724590975.385,0.300000011920929,34.9700012207031,12,53.0299987792969,51.1,8.53,63226720,56.66,9.19746307242847,11.3967949687168,10.3847791937551,10.3847791937551,433449464744,2305099811.70358,267.511515134176,298.123377,633.5888738,WesternAfrica,34.0238778317108
The former Yugoslav Republic of Macedonia,2083458,50.0276463456427,49.9723536543573,0.0240494527028551,82.6113402061856,16.3936031378587,69.5209744948185,14.0854223673228,25220,6022.24098997419,8.04681864220128,23.4999906052835,55.2218154017497,10886934101.9528,3.90000009536743,13.9200000762939,31.1299991607666,54.9500007629395,45.9,17.26,966408,66.07,0.695813778077415,0.766439573459688,1.11009955872761,1.11009955872761,11965412717.7098,549500829.87779,113.395833333333,543.5327949,452.3108933,SouthernEurope,138.827221454715
Norway,5347896,50.5090763673114,49.4909236326886,0.675061373245644,14.6474418449234,17.4129745408736,65.3143595377233,17.272665921403,365107.85,75826.0818834173,1.92983695055161,28.8424957573067,58.0492914646203,358000568181.818,1.69000005722046,2.03999996185303,19.4200000762939,78.5400009155273,61.71,3.69,2829759,78.17,6.97515370415939,2.16773003305405,-0.437690311262187,-0.437690311262187,417278863636.364,17055995015.7014,120.269658854402,171.1663571,248.0857662,NorthernEurope,71.0400595434257
Oman,4974992,66.0191614378475,33.9808385621525,2.96857894027324,16.0742875605816,22.4183947452314,75.1330154496917,2.44858980507684,309500,15343.0435000855,2.35294507131661,53.7240606761742,48.1370300903671,77439712512.7678,1.13999998569489,3.99000000953674,32.0099983215332,63.9900016784668,68.16,1.84,2680161,71.36,26.6771863914576,0.133795057453182,-3.5369528211029,-3.5369528211029,70189256796.0154,3419765929.77893,113.52928579077,362.1215602,452.4642271,WesternAsia,90.0029235908418
Pakistan,216565317,51.4614170652266,48.5385829347734,2.02296715968838,280.93259262142,35.0543779129029,60.6232143782136,4.32240770888347,770880,1284.70204683255,22.0414217623316,18.3387737011522,53.8550011837573,262182960256.327,1.4099999666214,36.9199981689453,24.9599990844727,38.1300010681152,50.42,3.98,73855153,54.5,1.15999716700631,10.5783618004555,8.62080281044209,8.62080281044209,272611906022.841,2234000000,182.320932671494,258.4617021,463.4438196,SouthernAsia,30.4382082628105
Palau,18001,,,0.501226266544612,39.1326086956522,,,,460,14907.777345703,,,,,,,,,,,,,0,,-0.0632525911922244,-0.0632525911922244,286202700,22000000,,60.82725061,132.9661684,Micronesia,
Panama,4246440,50.0756869283447,49.9243130716553,1.65193014674349,57.2473947450018,26.7791201051045,64.9070432896834,8.31383660521204,74177,15727.9744915741,2.16536228867804,29.5882936879285,65.0267488572032,64637300000,2.90000009536743,14.4099998474121,17.7199993133545,67.879997253418,64.11,4.74,2092546,72.16,0.0793303200105284,-0.355083821021212,-0.170485497924204,-0.170485497924204,62285602400,5891326085.81,122.068713378771,1224.830744,636.0959837,CentralAmerica,84.1637482238549
Papua New Guinea,8776119,51.0477467317843,48.9522532682157,1.95370007291066,19.3793203197456,35.4859653634657,61.0046092180487,3.50942541848557,452860,2829.16708525376,,,,,0.800000011920929,56.1500015258789,13.2299995422363,30.6299991607666,45.9,2.37,2661625,48.42,10.046628113825,3.63789900252785,0.0606477005089374,0.0606477005089374,23780271734.3173,333974905.4374,155.992373115839,549.2419887,319.0841008,Melanesia,
Paraguay,7044639,50.8313910762496,49.1686089237504,1.26523860853119,17.731283664737,29.1793358805196,64.1998394239248,6.6208246955556,397300,5380.9633218413,9.99986129760234,33.156729839214,49.5552686969439,35144232857.7169,6.03999996185303,18.7199993133545,18.1399993896484,63.1399993896484,67.87,6.6,3625051,76.18,1.23860629082124,2.7570972756279,3.01189317819828,3.01189317819828,36774393698.0145,596238194.403491,143.821040974529,347.8059101,554.9891245,SouthAmerica,71.3622668803433
Peru,32510462,49.6709059379101,50.3290940620899,1.6161567459337,25.3987984375,25.2544958386154,66.3520253009086,8.39347886047604,1280000,7027.61220697723,6.74617955188098,30.5822084891852,54.372727797334,209510382644.653,3.90000009536743,27.3700008392334,15.1999998092651,57.4300003051758,75.5,3.03,18920065,81.04,1.66105030084361,2.13715342569978,1.98487078449061,1.98487078449061,218650106373.416,8891912446.48546,129.784544342759,685.7026187,570.1328462,SouthAmerica,46.7892759903263
Philippines,108116622,50.2384101493663,49.7615898506337,1.36449622326603,362.600603682463,30.4758810660138,64.209122714395,5.31499621959123,298170,3485.3408438977,8.82032374710178,30.3275078795163,60.8521683733823,376795382459.582,2.95000004768372,22.8600006103516,19.1200008392334,58.0299987792969,58.69,2.24,45122827,62.3,0.681587055933765,2.48027858716509,0.697076297206081,0.697076297206081,414552151966.011,8671365873.65689,129.613257249479,186.2663905,304.933495,South-easternAsia,68.8418422595763
Poland,37965475,48.4603303794251,51.5396696205749,-0.0244271070993493,124.001290132933,15.1853864814628,66.6977162655768,18.1168972529604,306170,15694.8408238857,2.34637882484795,27.9769361701384,57.5627541265652,523679765586.847,4.03000020980835,9.14999961853027,32.1300010681152,58.7099990844727,55.03,3.28,18318734,70.85,0.69182493301472,2.227478809383,3.14915515271137,3.14915515271137,572145205925.444,14399000000,114.111779375092,831.6102273,534.3734287,EasternEurope,106.363796903317
Portugal,10286263,47.2969862249611,52.7030137750389,0.0237334946497115,112.288582794065,13.2520850635726,64.3912242168073,22.3566907196201,91605.6,23284.5272329002,2.04905709313308,18.8593165899105,65.6368222964615,206577751888.102,4.82999992370605,5.5,24.6800003051758,69.8300018310547,55.44,6.46,5288733,75.77,0.152434048583721,0.338178410046125,1.73959505461789,1.73959505461789,233482979481.302,10332167492.9383,110.624358614714,275.9144783,225.5475218,SouthernEurope,86.7082925750371
Puerto Rico,3193694,47.4522431959594,52.5477568040406,0.0106465459574109,360.055693348365,16.2607792710731,64.0421312002967,19.6970895286302,8870,32850.5486123592,0.685891191502422,50.5778032800011,48.213308729195,104365900000,6.98000001907349,1.0900000333786,15.210000038147,83.6999969482422,36.5,8.3,1064401,50.32,0,,2.43210750800674,2.43210750800674,70765000000,,,,,Caribbean,
Qatar,2832071,75.334304824985,24.665695175015,1.79524654253794,246.48137510879,13.5959000969963,84.8809367857469,1.52316311725676,11490,62087.9741348946,0.230041116366306,56.8871827558426,46.7310700935722,174870103716.376,0.270000010728836,1.16999995708466,53.7000007629395,45.1399993896484,86.71,0.12,2124262,87.67,20.7242719506077,-0.666641124861102,-4.82686572968849,-4.82686572968849,171427935611.57,-2812637362.63736,115.380849813981,629.0750068,897.234458,WesternAsia,90.3196917644625
Romania,19371648,48.6367259195898,51.3632740804102,-0.526814821936341,84.1952712100139,15.5739581339248,65.6359760773252,18.79006578875,230080,12889.8096111492,4.12560009291334,27.2453357397058,59.0458918400594,225767974704.453,1.13999998569489,21.2399997711182,30.0699996948242,48.689998626709,52.97,3.91,9016354,68.75,0.847978418909586,3.82785432599428,6.77890535846149,6.77890535846149,246122754571.84,7365441773.73218,123.780383348878,738.3128992,734.19302,EasternEurope,84.9788171371444
Russian Federation,144406261,46.3439313273134,53.6560686726866,-0.0495686654330689,8.81769599441163,18.1549245389062,66.7509502286713,15.0941252324225,16376870,11497.6492498593,3.49556654702251,32.2729289877587,53.9650355398777,1514207146966.91,1.54999995231628,5.82999992370605,26.7900009155273,67.379997253418,58.66,4.6,72674670,73.96,13.0982327288449,4.47036660760175,3.08417384094899,3.08417384094899,1633927975465.61,31974770000,180.750263654162,399.731513,567.5137087,EasternEurope,49.4443796530945
Rwanda,12626938,49.1495721290466,50.8504278709534,2.60731374636986,511.833725172274,39.7660321772083,57.2057147608884,3.02825306190331,24670,820.149288558594,23.543656696549,18.8714093576995,49.1153724923691,9478866393.37628,0.0399999991059303,62.2900009155273,8.63000011444092,29.0799999237061,82.73,0.99,6354567,84.08,3.18243394799155,3.3478765503764,2.50105537818288,2.50105537818288,10007994811.0997,384461863.625287,151.066652368988,2199.139326,1267.99929,EasternAfrica,57.9313515913655
Samoa,197093,51.7542479946015,48.2457520053985,0.490819125766011,69.6441696113074,37.8640973733745,57.2027986219983,4.93310400462716,2830,4324.10177421565,9.75444952942173,15.585944905658,74.659601083009,,2.66000008583069,30.2099990844727,24.8899993896484,44.9099998474121,40.13,8.22,53542,46.42,0.235281677432556,0.982326569888142,2.17117455955203,2.21039974676958,816432773.109244,1019329.5077,117.555522119693,75.36153846,430.723179,Polynesia,89.4499305527855
Sao Tome and Principe,215048,50.0404560842231,49.9595439157769,1.8851478278935,224.008333333333,42.1466966743546,54.8931441113013,2.96015921434417,960,1987.57970166818,12.2898119898564,13.4421581702024,72.6657836792816,433290040.364642,0.479999989271164,19.1399993896484,17.9400005340576,62.9199981689453,50.23,13.05,71873,59.89,1.75999507510222,,6.97823699315447,6.97823699315447,425925039.684339,24191799.5128288,,421.6583916,496.063625,MiddleAfrica,
