,Time,Country Name,Region,"Population, total",Population Structure,Population growth,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Labor force, total",Life expectancy index,Life expectancy at birth (Times),HDI,Highest GDP contribution industry rate,Industry has the highest employment contribution rate,"Agriculture, forestry, and fishing, value added (annual % growth)","Industry (including construction), value added (annual % growth)","Services, value added (annual % growth)","Manufacturing, value added (annual % growth)",Gross value added at basic prices (GVA) (current US$),Total natural resources rents (% of GDP),"Inflation, GDP deflator (annual %)",GNI growth (annual %),Adjusted savings (% of GNI),"Stocks traded, total value (% of GDP)",Broad money (% of GDP),Consumer price index (2010 = 100),Net ODA received (% of GNI),"Foreign direct investment, net inflows (% of GDP)","Official exchange rate (LCU per US$, period average)","Total reserves (includes gold, current US$)","Central government debt, total (% of GDP)",Trade (% of GDP),Lending interest rate (%),Deposit interest rate (%),Import value index (2000 = 100),Type has the highest manufacturing contribution rate,Type has the highest service import contribution rate,Type has the highest commercial service import contribution rate,Type has the highest merchandise import contribution rate,Export value index (2000 = 100),Type has the highest service export contribution rate,Type has the highest merchandise export contribution rate,Type has the highest commercial service export contribution rate,Education Index,Documents,H index,Expected Times of schooling (Times),Mean Times of schooling (Times),GDP growth (annual %)
2790,2012,Suriname,Latin America & Caribbean,541247.0,Old,1-2,8.1,199922.0,0.782,70.9,High,Services,Services,10.2001906577692,-10.6831176647608,8.74117914864554,-18.1208053691276,4546363636.36364,29.0017485804241,10.7352002700703,,natural resources depletion,,49.4573696290769,123.605447410941,0.842817880303992,3.40245351551793,3.3,1008868435.43632,,,11.7416666666667,6.79166666666667,378.6700306,,"Communications, computer, etc","Communications, computer and other service",Manufactures,680.092873,Travel services,Other,Travel services,0.634,27.0,47.0,12.2,8.8,2.69035005713087
2791,2012,Sweden,Europe & Central Asia,9519374.0,Old,0-1,7.98,5036384.0,0.951,81.8,Very High,Services,Services,0.188477951635861,-3.00094624431127,0.423882218668979,-7.15476519013797,490125349030.55,0.463887249279008,1.00142202301616,-0.349734138598151,gross savings,,65.0788680783717,103.87583444225,,0.773512654107363,6.77501583333333,52245310612.4755,,85.2822510623587,,,226.1844096,Other manufacturing,"Communications, computer, etc","Communications, computer and other service",Manufactures,198.2858757,"Communications, computer, etc",Manufactures,"Communications, computer and other service",0.854,35866.0,974.0,15.8,12.4,-0.588304568990736
2792,2012,Switzerland,Europe & Central Asia,7996861.0,Old,1-2,4.49,4597342.0,0.963,82.6,Very High,Services,Services,-3.67367042215959,-1.1544457535953,2.34267023215935,-2.45483251938893,645572933597.092,0.0114968754300051,-0.0037650621828646,2.35121574422227,gross savings,85.5337651160275,171.458732528662,99.5371949759392,,5.77126641465525,0.937684480709349,531302252827.225,21.0902031195331,124.070182759985,2.68833333333333,0.0383333333333333,358.6492093,Machinery and transport equipment,"Communications, computer, etc","Communications, computer and other service",Manufactures,388.154164,"Communications, computer, etc",Manufactures,"Communications, computer and other service",0.885,41449.0,1085.0,15.8,13.4,1.21719365684089
2793,2012,Syrian Arab Republic,Middle East & North Africa,20438861.0,Young,-0,8.61,5668055.0,0.778,70.5,Medium,,Services,,,,,,,,,education expenditure,,,143.199979473582,,,64.5808333333333,,,,,,191.328131,,,,,86.33664207,,,,0.567,582.0,121.0,12.9,6.3,
2794,2012,Tajikistan,Europe & Central Asia,7874838.0,Young,2-3,9.5,2168900.0,0.759,69.3,Medium,Services,Agriculture,10.4000003011746,8.73956264183555,5.82645599658989,,6692551237.94246,1.55254599233967,11.8685155888293,7.40201405362902,consumption of fixed capital,,19.6130523672922,118.987619315709,4.04566479158634,3.1669696462665,4.73770833333333,630690451.23968,,83.1759445401528,21.0933333333333,7.67463613213552,559.7333333,,Transport services,Transport services,,173.2101911,Transport services,,Transport services,0.668,117.0,50.0,11.2,10.7,7.49999946321525
2795,2012,Tanzania,Sub-Saharan Africa,47053033.0,Young,2-3,3.19,22147431.0,0.623,60.5,Low,Services,Agriculture,3.36652934274343,4.22519450946643,6.44501214783794,4.20347778731023,36701284875.8476,6.93781672362914,10.4838939985187,4.93106640263292,gross savings,,23.5035545154312,130.722757255987,7.22232230337738,4.53876941293494,1571.69833333333,4052224337.93442,,54.369588009896,15.5566666666667,9.545,744.7227473,"Food, beverages and tobacco",Transport services,Transport services,Manufactures,756.062287,Travel services,Other,Travel services,0.426,1042.0,191.0,8.8,5.5,4.50015355982126
2796,2012,Thailand,East Asia & Pacific,67835969.0,Old,0-1,0.58,40107525.0,0.846,75.0,High,Services,Agriculture,2.705149368976,,,6.92421289401901,,3.111880965548,1.90914444199674,,gross savings,60.079617577356,121.116547555291,106.938521293068,-0.0346309657615641,3.24456527821472,31.0830916666667,181481264053.903,28.4447160238828,137.67493851024,5.18731410654716,2.60014998247194,402.2954489,Other manufacturing,Transport services,Transport services,Manufactures,332.217727,Travel services,Manufactures,Travel services,0.626,12415.0,369.0,13.3,7.7,7.24279620249642
2797,2012,Timor-Leste,East Asia & Pacific,1133002.0,Young,1-2,3.77,445009.0,0.734,67.7,Medium,Services,Agriculture,18.810547200365,-19.5510206327512,7.0186425894601,-10.8615371247339,1252413500.0,,2.64194226775687,-10.5151700042721,gross savings,,35.4551529265723,126.89317286186,6.58784329407658,3.51830994818169,1.0,883551410.78244,,129.927313571351,12.2108333333333,0.905304976735008,,,"Communications, computer, etc","Communications, computer and other service",,,"Communications, computer, etc",,Travel services,0.508,23.0,27.0,12.9,4.5,6.02157100493503
2798,2012,Togo,Sub-Saharan Africa,6773807.0,Young,2-3,2.05,2305856.0,0.595,58.7,Low,"Agriculture, forestry, and fishing",Services,10.0883350758021,-35.7504411019092,37.1556340137891,15.0409499597501,3436168379.8633,20.9832927236553,1.70956539800946,1.05615195286748,natural resources depletion,,44.1376020724929,106.232534720517,6.31766132186047,3.13715184442928,510.556338454251,,,104.410829201099,5.03916666666667,7.9925,423.3908175,,Transport services,Transport services,Manufactures,360.5879786,Transport services,Manufactures,Transport services,0.483,109.0,59.0,12.1,4.4,6.54350703065634
2799,2012,Tonga,East Asia & Pacific,102736.0,Young,-0,2.11,33130.0,0.773,70.2,High,Services,Services,-1.55333800261241,3.40984030244142,-0.234900682059461,1.86103159642224,411069443.624993,0.0397730688257611,4.1940692306183,,gross savings,,43.2472210378042,107.4902508746,16.1337877150385,-0.178773911371038,1.71950701586165,152403989.217978,,78.0414916622724,9.92742756260372,3.11552650685681,286.8279125,,"Communications, computer, etc",Transport services,Manufactures,177.6538924,Travel services,Food,Travel services,0.735,6.0,32.0,13.4,10.9,0.823102717964815
2800,2012,Trinidad and Tobago,Latin America & Caribbean,1344814.0,Old,0-1,3.72,664618.0,0.806,72.4,High,Industry (including construction),Services,-12.6265707509748,-0.663157210792804,3.62106539433414,0.460575967749492,24747219282.6925,15.8723254186009,0.34484257808522,,consumption of fixed capital,,55.89322325039,114.840349139162,,-7.39172992098143,6.42960265594542,9473539931.2565,,,7.70833333333333,1.5,274.0323458,,"Communications, computer, etc","Communications, computer and other service",Manufactures,303.775854,Transport services,Fuel,Transport services,0.701,403.0,110.0,12.2,10.8,1.26996436520241
2801,2012,Tunisia,Middle East & North Africa,10846993.0,Old,0-1,17.63,3962506.0,0.852,75.4,High,Services,Services,5.8252371601468,1.20671496468223,4.95685478236962,2.04799599178631,42922901594.2122,6.88998386526832,4.80484479566783,4.65586414278714,consumption of fixed capital,2.77794190387984,69.0736687874994,108.001297808887,2.36935232017082,3.45054690541597,1.56189166666667,8717830200.54899,44.6597258111926,106.53101637935,,,285.641984,Other manufacturing,Transport services,Transport services,Manufactures,290.7181183,Travel services,Manufactures,Travel services,0.633,5673.0,214.0,14.7,6.8,4.08855013870016
2802,2012,Turkey,Europe & Central Asia,74651046.0,Old,1-2,8.15,26782237.0,0.852,75.4,High,Services,Services,2.19539924144895,4.66390815549762,5.90075918590152,2.16741014800954,777962084743.875,0.525989989501913,7.42267328660553,4.90782280373784,gross savings,40.7613231671012,49.6706643786638,115.938901345291,0.356096401287835,1.56083135368058,1.79600094441355,119182965975.41,38.9933664731333,52.830802656723,,17.1933333333333,434.0054841,Other manufacturing,Transport services,Transport services,Manufactures,548.9191212,Travel services,Manufactures,Travel services,0.643,36910.0,500.0,14.4,7.3,4.78849271108008
2803,2012,Turkmenistan,Europe & Central Asia,5267906.0,Old,1-2,4.0,2166708.0,0.726,67.2,Medium,Industry (including construction),Services,,,,,,38.6735250234299,8.27008408241873,,consumption of fixed capital,,,,0.118296688555841,8.89999999999999,,,,109.333652637251,,,554.3113102,,,,,658.4197925,,,,0.626,46.0,29.0,10.7,9.8,11.0999999615545
2804,2012,Turks and Caicos Islands,Latin America & Caribbean,34067.0,,2-3,,,,,,Services,,,,,,613994000.0,0.0038786439384913,0.756185324269183,,education expenditure,,,,,,,,,,,,180.6218726,,,,Manufactures,133.765406,,Manufactures,,,4.0,20.0,,,-0.97229935533214
2805,2012,Tuvalu,East Asia & Pacific,10744.0,,1-2,,,,,,,,-17.1599949488572,-35.7775541016608,,,35079623.1103748,0.0,0.808774130989903,,consumption of fixed capital,,,,51.577346491222,3.51733503772973,,,,,,,,,"Communications, computer, etc","Communications, computer and other service",,,Travel services,,Travel services,,1.0,11.0,,,-3.83574882108888
2806,2012,Uganda,Sub-Saharan Africa,34558700.0,Young,+3,3.55,12605360.0,0.6,59.0,Low,Services,Agriculture,0.594148627248359,3.05658986882671,4.74812702043718,2.51023989613724,25390571974.9833,10.6906082292556,3.83745560597679,3.23548507242275,gross savings,,17.6367789064928,129.72156856442,6.14499012504872,4.43342251269801,2504.56307758328,3167158060.13695,,43.6897364078169,26.1501302489385,16.7983045789603,393.4991536,,Transport services,Transport services,Manufactures,585.2414454,Travel services,Food,Travel services,0.483,1142.0,198.0,11.1,5.3,3.8374556059261
2807,2012,Ukraine,Europe & Central Asia,45593342.0,Old,-0,7.53,21425570.0,0.776,70.5,High,Services,Services,-3.99715591670899,-2.83123870179325,2.71411698926352,-2.27261623248451,151804404955.575,5.15800671998675,7.79492281554349,0.820187775244733,gross savings,0.355498405674219,55.0448988942178,108.569699066067,0.446751662333915,4.65066325233916,7.99102933333333,24552796496.6833,33.7031001609632,104.093063917549,18.3922166666667,12.9611916666667,606.4703353,Other manufacturing,Travel services,Travel services,Manufactures,470.2693429,Transport services,Manufactures,Transport services,0.791,9165.0,321.0,14.9,11.3,0.238681720768113
2808,2012,United Arab Emirates,Middle East & North Africa,9141598.0,Old,2-3,2.09,6576738.0,0.872,76.7,Very High,Industry (including construction),Services,2.27122626795833,3.45989055700684,5.70992194724896,1.90125593171729,,29.8836269680409,2.23763405834659,4.53281605025475,energy depletion,4.79238660004768,61.7624396300313,101.545425889605,,2.55389515953864,3.6725,47035150430.9523,,164.249347960724,,,732.7518613,Other manufacturing,,,Manufactures,721.8342707,,Fuel,,0.687,3251.0,241.0,12.5,10.2,4.4846260849087
2809,2012,United Kingdom,Europe & Central Asia,63700215.0,Old,0-1,7.89,32582928.0,0.934,80.7,Very High,Services,Services,-8.50904795794767,-3.81505486758464,3.04437453946333,-1.1699348979588,2417218669284.08,0.946143229480662,1.65583553297959,0.0086444732792898,consumption of fixed capital,91.3594012076056,147.936079939015,106.528574070649,,1.72893827230523,0.633046988857327,117156976864.591,99.2794008540867,61.212896592416,0.5,,200.2374044,Other manufacturing,"Communications, computer, etc","Communications, computer and other service",Manufactures,166.0547636,"Communications, computer, etc",Manufactures,"Communications, computer and other service",0.866,194505.0,1618.0,15.7,12.9,1.43039602864351
2810,2012,United States,North America,313877662.0,Old,0-1,8.07,158669839.0,0.906,78.9,Very High,Services,Services,-3.78649196139445,1.56430748754637,2.21580056657452,-0.490878527489187,15624175306000.0,0.812409083359055,1.91784900670304,2.16572384043063,gross savings,199.724951856599,88.2260439163248,105.291504532867,,1.5456250318702,1.0,574268084132.447,94.163413471203,30.7897433923675,3.25,,185.5414913,Other manufacturing,"Communications, computer, etc","Communications, computer and other service",Manufactures,197.6809589,"Communications, computer, etc",Manufactures,"Communications, computer and other service",0.898,664630.0,2577.0,16.3,13.4,2.24954585238848
2811,2012,Uruguay,Latin America & Caribbean,3378975.0,Old,0-1,6.45,1730455.0,0.877,77.0,High,Services,Services,-0.783012118584153,-0.773953361447965,5.62117957118211,-3.94999223973943,46303562445.2256,1.14640538160317,8.55755169987955,-0.712443853346016,gross savings,,42.4897116101512,116.845936456282,0.0366149421991079,12.4727316704308,20.310575,13604619913.6442,43.4034504514938,55.0611541606243,11.1991921565682,4.44982667719485,336.2025795,"Food, beverages and tobacco","Communications, computer, etc","Communications, computer and other service",Manufactures,379.5360614,Travel services,Food,Travel services,0.727,1113.0,209.0,16.0,8.5,3.5381787065877
2812,2012,Uzbekistan,Europe & Central Asia,29774500.0,Old,1-2,4.9,13283938.0,0.772,70.2,Medium,Services,Services,6.96313595503268,7.73517983418049,8.64876208846349,6.26211434980706,56052774561.5799,19.1938992402445,15.5058972422077,,natural resources depletion,,,,0.397240564415666,1.16966517488073,,,,41.5081137355414,,,446.2084538,,Travel services,Travel services,,397.9478878,Transport services,,Transport services,0.692,529.0,105.0,11.6,11.1,7.37568798629763
2813,2012,Vanuatu,East Asia & Pacific,249505.0,Young,2-3,1.85,106994.0,0.76,69.4,Medium,Services,Agriculture,2.22002145745645,-22.1754117196476,6.6122257145375,-13.7863121614968,699263257.3202,0.764014392924683,-0.464018178669363,-2.36579004126925,gross savings,,82.1765848263518,102.232970253559,14.4651892875333,8.07506480226511,92.6375,182228490.812076,,104.451629665983,6.05,1.3125,340.7563218,,Transport services,Transport services,,210.4884615,Travel services,,Travel services,0.527,24.0,42.0,10.9,6.8,1.01002991377794
2814,2012,Venezuela,Latin America & Caribbean,29360827.0,Old,1-2,6.6,13091253.0,0.816,73.0,High,Industry (including construction),Services,1.98004520147732,4.66535578189857,19.6151813998731,1.78846853963866,349601467139.16,17.9055766522674,14.0594300642861,5.5523169512572,gross savings,,45.7308051447177,152.656153642851,0.0136823492904415,1.3076789836805,4.2893,29468789162.6861,,50.4035673803654,16.38,14.5091666666667,316.6039598,,"Communications, computer, etc","Communications, computer and other service",Manufactures,290.315846,Travel services,Fuel,Travel services,0.708,2100.0,241.0,13.8,9.7,5.62595697508641
2815,2012,Viet Nam,East Asia & Pacific,89801926.0,Old,1-2,1.03,52979510.0,0.846,75.0,Medium,Services,Agriculture,2.92185171566256,7.39180960474167,6.71023741348982,9.0473500894286,140309679277.895,9.87337406019494,10.9260338090746,5.42385123537079,gross savings,,106.464570490227,129.471120024261,2.75010527002978,5.37029899683215,20828.0,25573282232.2766,,156.553930324559,13.4716666666667,10.5036666666667,727.589404,Other manufacturing,,,Manufactures,790.7834772,,Manufactures,,0.608,3167.0,248.0,12.6,7.8,5.2473671560487
2816,2012,Virgin Islands (U.S.),Latin America & Caribbean,108188.0,Old,-0,7.3,53831.0,,,,,Services,,,,,,0.0,13.6763074002091,,education expenditure,,,,,,1.0,,,156.092796092796,,,,,,,,,,,,,12.0,37.0,,,-15.0192554557125
2817,2012,Palestine,Middle East & North Africa,3979998.0,Young,2-3,19.2,962609.0,0.816,73.0,Medium,Services,Services,5.01934235976789,5.98219584569732,6.70587411608206,13.1723463477018,10782400000.0,0.0,2.86773402643237,6.71343480976752,consumption of fixed capital,1.98977753022509,55.458442676354,105.736292389859,15.3537834006962,0.51591827025569,,664041719.54,,66.9293273483831,6.96807981690715,0.457389672449087,220.6753226,Other manufacturing,Travel services,Travel services,Manufactures,217.157688,Travel services,Manufactures,Travel services,0.671,453.0,119.0,13.3,9.0,6.09645656326154
2818,2012,Yemen,Middle East & North Africa,24473176.0,Young,2-3,13.24,5408852.0,0.706,65.9,Low,Industry (including construction),Services,4.00000000612815,-1.5890491542219,3.99999997967481,,29716602568.721,19.1195572782156,5.89327454363993,,energy depletion,,34.9687095482663,131.360905595197,2.10400317794827,-0.0402221715089895,214.350833333333,6150781007.79467,,,24.5,19.5,571.1273666,"Food, beverages and tobacco",Transport services,Transport services,Manufactures,203.4812454,Travel services,Fuel,Travel services,0.335,307.0,86.0,8.5,3.0,2.3928856820532
2819,2012,Zambia,Sub-Saharan Africa,14465148.0,Young,+3,7.85,5786691.0,0.592,58.5,Low,Services,Agriculture,3.38511681162805,2.01453161491487,11.7164715430612,4.81069575544655,24107003050.1428,13.5666099553677,6.99201628115405,,gross savings,0.0713639841660283,19.57691458578,113.428087204376,3.8177048802149,6.78938124085044,5.1475,3042223849.42813,23.488887811346,79.1007044966056,12.1508333333333,7.0,991.6193461,Machinery and transport equipment,Transport services,Transport services,Manufactures,1049.423078,Travel services,Ores and metals,Travel services,0.529,352.0,140.0,10.9,6.7,7.59759321053191
2820,2012,Zimbabwe,Sub-Saharan Africa,13115149.0,Young,1-2,5.38,6285553.0,0.539,55.0,Low,Services,Agriculture,7.83603149159302,6.75051521148775,20.795468243448,5.34520910183387,15243858400.0,5.96568242964097,4.02857687403039,17.9529331952815,consumption of fixed capital,,21.7280738266364,107.320581044154,6.72150618625961,2.04413127806631,,575552811.073803,,74.1625347237197,11.5966666666667,,236.1782072,Other manufacturing,Transport services,Transport services,Manufactures,201.6846234,Travel services,Ores and metals,Travel services,0.549,520.0,151.0,10.3,7.9,16.6654287684679
2821,2013,Afghanistan,South Asia,32269592.0,Young,+3,11.54,8307846.0,0.654,62.5,Low,Services,Agriculture,0.0052674413881561,5.06099070863539,7.8265519594793,2.28586196708187,19725881281.9684,0.545882309970938,4.82278547931649,,consumption of fixed capital,,32.6820168994225,127.795223073732,24.9725606496861,0.234965140617877,55.3775,7288702710.90529,,,15.0791666666667,,727.4804064,,Transport services,Transport services,,375.03787,"Communications, computer, etc",,"Communications, computer and other service",0.398,84.0,66.0,10.2,3.5,5.60074465808154
2822,2013,Albania,Europe & Central Asia,2895092.0,Old,-0,15.87,1232509.0,0.885,77.6,High,Services,Agriculture,1.13505197358022,2.4901538235144,0.307895818514609,9.8464016164139,11145143618.0079,2.94740634709663,0.288751645229254,3.45312850192643,gross savings,,85.1063104835208,107.575160377427,2.07732585881842,9.81629019287566,105.669166666667,2773278107.16848,70.5807880900052,75.8737816632559,9.8266043443155,4.16420494025281,449.4048,Other manufacturing,Travel services,Travel services,Manufactures,891.6876461,Travel services,Manufactures,Travel services,0.749,535.0,79.0,14.9,10.0,1.00198715014967
2823,2013,Algeria,Middle East & North Africa,38140135.0,Old,2-3,9.82,12003273.0,0.856,75.7,High,Industry (including construction),Services,8.2000122389292,-2.59812100028026,6.2391270641253,-5.050969468933,194136066746.967,27.801519567131,-0.0933043780076446,2.55206741212371,gross savings,,71.7297314261434,117.521838067973,0.0991191372043767,0.806601359342118,79.3684,201436604411.915,,63.6108236711147,8.0,1.75,600.0218079,Other manufacturing,"Communications, computer, etc","Communications, computer and other service",Manufactures,294.9169429,"Communications, computer, etc",Fuel,"Communications, computer and other service",0.639,5038.0,202.0,13.6,7.8,2.8
2824,2013,American Samoa,East Asia & Pacific,55717.0,,0-1,,,,,,,,,,,-1.12359550561798,,0.0,2.24358974358974,,education expenditure,,,,,,,,,173.824451410658,,,94.66403162,,,,,112.1692174,,,,,14.0,31.0,,,-2.5
2825,2013,Andorra,Europe & Central Asia,80770.0,,-0,,,0.941,81.2,Very High,,,,,,,2849581617.74472,0.0,0.448492200194735,,education expenditure,,,,,,,,,,,,146.9617935,,,,Manufactures,218.3544885,,Manufactures,,0.714,18.0,33.0,13.1,10.5,-3.54759651549344
2826,2013,Angola,Sub-Saharan Africa,26015786.0,Young,+3,7.38,10647313.0,0.585,58.1,Medium,Industry (including construction),Agriculture,4.01966962378451,3.19941742098958,7.74044274125707,7.72425363180396,138564174396.98,30.8160252136885,2.83978907143596,6.42308628815206,gross savings,,33.3315485334413,136.131179284704,0.2251718675955,-5.20812271844135,96.5182794791526,31500815461.6599,,86.8119307833605,15.8086382955866,3.14507073587628,866.1508893,,"Communications, computer, etc","Communications, computer and other service",Manufactures,861.589673,Travel services,Fuel,Travel services,0.447,72.0,52.0,10.3,4.9,4.95454464636187
2827,2013,Antigua and Barbuda,Latin America & Caribbean,91510.0,Old,1-2,,,0.865,76.2,High,Services,,7.70672776504895,5.17657944790007,-0.0203258078269215,15.6995230524642,1024518518.51852,0.0,-0.946544450222504,,consumption of fixed capital,,99.8219927314404,108.083497160332,0.13913340696489,11.3664742578945,2.7,202580586.969295,,156.211303767191,9.95235329417181,3.04434917695378,123.6042742,,Transport services,Transport services,Manufactures,132.6252635,Travel services,Food,Travel services,0.657,14.0,23.0,12.8,9.1,-0.600876396735046
2828,2013,Argentina,Latin America & Caribbean,42202935.0,Old,1-2,7.1,18931350.0,0.858,75.8,Very High,Services,Services,11.4766196176651,0.551194177258154,1.90976203783246,1.50353167175462,463579084626.164,3.00004741558931,23.9487984162746,2.56830851510965,gross savings,0.405291324046884,27.1268661534912,,0.0064450839532329,1.77920553648531,5.45935266465704,30533919650.6264,,29.3339290021037,17.1491666666667,14.8544545942618,295.9441838,Other manufacturing,"Communications, computer, etc","Communications, computer and other service",Manufactures,288.3835086,"Communications, computer, etc",Food,"Communications, computer and other service",0.822,12534.0,477.0,17.1,10.4,2.40532378079436
2829,2013,Armenia,Europe & Central Asia,2897593.0,Old,0-1,16.18,1355000.0,0.832,74.1,High,Services,Services,7.60000000000001,0.513245768308138,2.74998030236952,7.69999999999999,9885146610.67409,1.09715390179819,3.36682464224465,5.29676686934096,gross savings,,33.9221954954342,116.795725329982,2.37512437107873,3.11193148125796,409.625749270293,2251610255.35403,,77.5550481598824,15.9949873679769,10.1602652886801,507.6312507,"Food, beverages and tobacco",Travel services,Travel services,Manufactures,503.025153,Travel services,Ores and metals,Travel services,0.743,1079.0,231.0,13.1,11.4,3.3
2830,2013,Aruba,Latin America & Caribbean,103165.0,Old,0-1,,,,,,,,,,,,,0.0022577701854642,3.28668557567364,,consumption of fixed capital,,67.4196284097139,102.480875854163,,8.29852858504183,1.79,653170670.0,,161.891280319633,8.5,3.2,53.32612323,,"Communications, computer, etc","Communications, computer and other service",Manufactures,11.05796665,Travel services,Food,Travel services,,11.0,20.0,,,4.19823232323233
2831,2013,Australia,East Asia & Pacific,23128129.0,Old,1-2,5.66,12207656.0,0.961,82.5,Very High,Services,Services,-0.728700774517293,,,-3.21817401042412,1477418692931.16,5.3058178040769,-0.124199304266909,,gross savings,49.9866180950162,105.521229915263,107.700312174818,,3.42582358029025,1.03584309652054,52837027749.6145,0.0380392720986105,41.2084303462784,6.17916666666667,3.25,338.5214606,Other manufacturing,Travel services,Travel services,Manufactures,396.0848844,Travel services,Ores and metals,Travel services,0.906,90839.0,1115.0,20.4,12.2,2.58489770154893
2832,2013,Austria,Europe & Central Asia,8479823.0,Old,0-1,5.34,4393921.0,0.939,81.0,Very High,Services,Services,-2.97953873819165,0.590506167047124,0.017278260321163,0.260251554312589,383218085839.56,0.22409216202105,1.62388806972808,0.192152012797919,gross savings,6.1683259441696,,107.971192747618,,0.104891997865552,,23316756962.0136,,104.066414086373,,,253.7871031,Other manufacturing,"Communications, computer, etc","Communications, computer and other service",Manufactures,259.3104078,"Communications, computer, etc",Manufactures,"Communications, computer and other service",0.833,24012.0,740.0,15.8,11.9,0.0255047121972183
2833,2013,Azerbaijan,Europe & Central Asia,9416801.0,Old,1-2,4.97,4702401.0,0.796,71.8,High,Industry (including construction),Services,4.88977405397981,4.59802571298499,8.62050205953213,2.11505150879752,69221159974.5061,26.9855511791027,0.413164057278365,,gross savings,,33.1542970168781,111.641666666667,-0.101132665852332,3.53193139888625,0.784541075268817,15175667724.097,,74.6758447629851,18.21,9.89166666666667,880.5966724,Other manufacturing,"Communications, computer, etc","Communications, computer and other service",Manufactures,1821.269112,Travel services,Fuel,Travel services,0.668,786.0,142.0,11.4,10.5,5.8434157623727
2834,2013,Bahamas,Latin America & Caribbean,367162.0,Old,0-1,16.18,207174.0,0.81,72.6,Very High,Services,Services,-18.6086956521739,-6.70578973735061,-0.806216963289856,-12.2229259024699,9729200000.0,0.0145260545200476,1.29489231594988,-1.98782135996019,gross savings,,59.5965330608228,106.324110856582,,3.61693349986753,1.0,807408405.007461,44.3706426706029,84.9352787555354,4.75,1.68,152.678723,,"Communications, computer, etc","Communications, computer and other service",Manufactures,165.8100365,Travel services,Manufactures,Travel services,0.728,50.0,55.0,12.6,11.3,-2.67897952520872
2835,2013,Bahrain,Middle East & North Africa,1315029.0,Old,1-2,1.22,747277.0,0.869,76.5,Very High,Services,Services,1.47403685092127,8.89791793565536,2.95021629585305,3.64762560220233,32233404255.3191,9.31195276334348,0.384140010808977,4.80766603457337,gross savings,1.85805126997983,74.8608073338107,105.723765868154,,11.4559732697771,0.376,5527718440.19013,,191.872554115951,5.935,1.05833333333333,309.7184691,Other manufacturing,Insurance and financial services,Insurance and financial services,Fuel,354.0288744,Insurance and financial services,Fuel,Insurance and financial services,0.674,480.0,106.0,13.5,9.0,5.41683981012071
2836,2013,Bangladesh,South Asia,152761413.0,Old,1-2,4.43,60365191.0,0.784,70.9,Medium,Services,Agriculture,2.46488753479703,9.63935890619349,5.51415626466701,10.3068902017116,142776704651.253,1.16840392186465,7.17495342672294,5.6084048660711,gross savings,0.823998588961061,61.3999142957444,127.231228786487,1.62512971292735,1.73541854006515,78.103235,18087689200.062,,46.2964027239758,13.5933333333333,11.7216666666667,417.4839581,,Transport services,Transport services,Manufactures,455.6816403,"Communications, computer, etc",Manufactures,"Communications, computer and other service",0.457,3439.0,225.0,9.8,5.5,6.0136056582172
2837,2013,Barbados,Latin America & Caribbean,284294.0,Old,0-1,11.55,154227.0,0.902,78.6,Very High,,Services,2.33363636363637,-1.48644366652411,-1.51243996114344,-2.681661706951,4029616300.0,0.50416739005367,2.90072679901915,,consumption of fixed capital,0.136839854607654,105.006247155076,116.468355477784,,2.22556021294586,2.0,680957827.153573,120.486330339962,87.8842206542656,8.7,2.51083333333333,152.1499935,,"Communications, computer, etc","Communications, computer and other service",Manufactures,169.9111437,Travel services,Manufactures,Travel services,0.777,147.0,97.0,15.4,10.5,-1.40656396517079
2838,2013,Belarus,Europe & Central Asia,9465997.0,Old,0-1,6.05,5106707.0,0.81,72.7,Very High,Services,Services,-4.18826337789854,-1.92053140627171,5.68074376903196,-5.23001360891682,66566328828.8288,1.48320474894787,21.2572956110887,-0.366069581472445,gross savings,,28.8221408448184,288.646812458566,0.147164530932224,2.97386461822441,0.88800525,6654216939.69032,23.8372955552391,119.815965235724,19.1333333333333,20.2583333333333,497.312114,Other manufacturing,"Communications, computer, etc","Communications, computer and other service",Manufactures,508.1936558,Transport services,Manufactures,Transport services,0.839,1790.0,215.0,15.7,12.0,1.00347084085645
2839,2013,Belgium,Europe & Central Asia,11159407.0,Old,0-1,8.43,4957130.0,0.933,80.6,Very High,Services,Services,-14.1800114383757,-0.158781468599273,0.719020589823899,1.03580917153478,465995248360.62,0.019350124219199,1.27125815498337,0.605176808897198,gross savings,22.1045644490394,,107.657180793799,,-5.682227348616,,26946175032.3354,,157.850845041743,,,255.0270944,Other manufacturing,"Communications, computer, etc","Communications, computer and other service",Manufactures,249.3946108,"Communications, computer, etc",Manufactures,"Communications, computer and other service",0.88,32376.0,886.0,19.4,11.4,0.459242192907709
2840,2013,Belize,Latin America & Caribbean,345707.0,Old,2-3,8.35,145524.0,0.822,73.5,High,Services,Services,6.04703310074363,-7.04586203972811,0.864922515362395,-19.3871465730005,1356803808.79013,3.55602682960634,2.37929717396641,1.52982385752321,consumption of fixed capital,,78.4017826471048,,3.51113582724755,5.84064035045559,2.0,402752296.213006,78.7761893954262,131.952879339703,11.5691666666667,3.585,176.9690175,,Transport services,Transport services,Manufactures,310.9420455,Travel services,Food,Travel services,0.665,34.0,56.0,12.8,9.3,1.30069119737848
