,Country Name,"Population, total [SP.POP.TOTL]","Population, male (% of total population) [SP.POP.TOTL.MA.ZS]","Population, female (% of total population) [SP.POP.TOTL.FE.ZS]",Population growth (annual %) [SP.POP.GROW],Population density (people per sq. km of land area) [EN.POP.DNST],Population ages 0-14 (% of total population) [SP.POP.0014.TO.ZS],Population ages 15-64 (% of total population) [SP.POP.1564.TO.ZS],Population ages 65 and above (% of total population) [SP.POP.65UP.TO.ZS],Land area (sq. km) [AG.LND.TOTL.K2],GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita (current US$) [NY.GDP.PCAP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]","Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]","Services, value added (% of GDP) [NV.SRV.TOTL.ZS]","Manufacturing, value added (% of GDP) [NV.IND.MANF.ZS]","Stocks traded, total value (% of GDP) [CM.MKT.TRAD.GD.ZS]",Gross value added at basic prices (GVA) (current US$) [NY.GDP.FCST.CD],Compensation of employees (current LCU) [GC.XPN.COMP.CN],"Employers, total (% of total employment) (modeled ILO estimate) [SL.EMP.MPYR.ZS]",Employment in agriculture (% of total employment) (modeled ILO estimate) [SL.AGR.EMPL.ZS],Employment in industry (% of total employment) (modeled ILO estimate) [SL.IND.EMPL.ZS],Employment in services (% of total employment) (modeled ILO estimate) [SL.SRV.EMPL.ZS],"Employment to population ratio, 15+, total (%) (national estimate) [SL.EMP.TOTL.SP.NE.ZS]","Employment to population ratio, 15+, total (%) (modeled ILO estimate) [SL.EMP.TOTL.SP.ZS]",Unemployment with advanced education (% of total labor force with advanced education) [SL.UEM.ADVN.ZS],Unemployment with basic education (% of total labor force with basic education) [SL.UEM.BASC.ZS],Unemployment with intermediate education (% of total labor force with intermediate education) [SL.UEM.INTM.ZS],"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Labor force, total [SL.TLF.TOTL.IN]","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate) [SL.TLF.ACTI.ZS]","Labor force participation rate, total (% of total population ages 15+) (national estimate) [SL.TLF.CACT.NE.ZS]",Total natural resources rents (% of GDP) [NY.GDP.TOTL.RT.ZS],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Inflation, GDP deflator: linked series (annual %) [NY.GDP.DEFL.KD.ZG.AD]",GNI (current US$) [NY.GNP.MKTP.CD],GNI growth (annual %) [NY.GNP.MKTP.KD.ZG],"Foreign direct investment, net (BoP, current US$) [BN.KLT.DINV.CD]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",Consumer price index (2010 = 100) [FP.CPI.TOTL],Crop production index (2014-2016 = 100) [AG.PRD.CROP.XD],Export value index (2000 = 100) [TX.VAL.MRCH.XD.WD],Food production index (2014-2016 = 100) [AG.PRD.FOOD.XD],Import value index (2000 = 100) [TM.VAL.MRCH.XD.WD],"Official exchange rate (LCU per US$, period average) [PA.NUS.FCRF]",Total reserves minus gold (current US$) [FI.RES.XGLD.CD],Region,2019 [YR2019] - Net official development assistance received (current US$) [DT.ODA.ODAT.CD],"2019 [YR2019] - External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2019 [YR2019] - Short-term debt (% of total reserves) [DT.DOD.DSTC.IR.ZS],2019 [YR2019] - Short-term debt (% of total external debt) [DT.DOD.DSTC.ZS],2019 [YR2019] - Trade (% of GDP) [NE.TRD.GNFS.ZS],"2019 [YR2019] - Total reserves (includes gold, current US$) [FI.RES.TOTL.CD]","2019 [YR2019] - Current account balance (BoP, current US$) [BN.CAB.XOKA.CD]",2019 [YR2019] - Deposit interest rate (%) [FR.INR.DPST],2019 [YR2019] - Lending interest rate (%) [FR.INR.LEND],2019 [YR2019] - Wholesale price index (2010 = 100) [FP.WPI.TOTL]
90,Indonesia,270625567,50.3536168110827,49.6463831889173,1.09792643725552,144.139988463499,26.2151194819848,67.734577835602,6.05030268241321,1877519,1119091259074.62,4135.20153132694,3.87144414151346,5.01815971508286,12.7127004560495,38.9520689150014,44.2227648516737,19.7036906672572,10.5343526762494,1073069014028.7,372645239058408,3.5,28.5,22.3600006103516,49.1399993896484,65.75,65.54,4.38000011444092,2.40000009536743,6.25,3.62,135802879,70.2,68.2099990844727,2.94307553510335,3.03058664969491,1.59879813414963,1.59879813414963,1085070037984.51,4.98377572119655,-20531070565.6307,24993551748.0098,151.176675071352,..,256.384257,..,392.8793141,14147.6713605454,125339390220.657,South-easternAsia,-629950012.207031,402083881043.8,34.6774055159523,11.1415,37.4487792904287,129186464020.187,-30279059752.9683,6.68833333333333,10.3658333333333,
91,"Iran, Islamic Rep.",82913893,50.5221603814936,49.4778396185064,1.35228980616831,50.9061451656475,24.6546580497607,68.9868198948437,6.35852205539563,1628760,258245497664.394,3114.62275284063,-8.03628627377611,-6.78422367041092,12.1818798178618,31.6778030249388,55.831357996144,14.7821432892218,25.5431326379693,252329186834.279,..,3.58999991416931,17.3700008392334,31.3899993896484,51.2400016784668,39,40.13,..,..,..,11.14,28212245,48,43.69,..,39.9073455697783,36.9100828421149,36.9100828421149,258443785777.363,-7.14067123986752,..,1508000000,550.929425291206,..,228.6718397,..,300.9641675,42000,..,21,210399993.896484,4833707799.7,,33.0725,56.1730621052694,,,,,
92,Iraq,39309789,50.6026984779796,49.3973015220204,2.25413907484826,90.5488450410939,38.0209272587437,58.5805396076595,3.39853313359679,434128,222434137055.838,5658.49226654047,2.11704971045373,4.44504963470112,3.33440051362188,52.5133118550844,45.3973267244073,1.99952734159791,..,222434137055.838,39587377959885.1,1.79999995231628,18.2700004577637,22.9300003051758,58.7999992370605,..,37.49,..,..,..,12.76,10469143,44.67,..,39.7992116840961,-0.198965380023871,0.26417423351819,0.26417423351819,221268137055.838,4.7193537370072,3269800000,-3075600000,119.618699575991,..,403.8734186,..,350.2051476,1182,63303605926.2097,WesternAsia,2211909912.10938,,,,72.4643268040902,68017647833.6447,15762600000.0,,,
93,Ireland,4934340,49.6143162782658,50.3856837217342,1.36762695363797,71.6263608651473,21.1503749619815,64.6267942926721,14.2228307453464,68890,398590210120.337,80778.8296145658,4.13129064336061,5.56520116490485,0.916770752594997,35.3705321755563,57.7520344681018,31.4987075270706,..,360712285198.117,21193214000,4.19999980926514,4.42999982833862,18.7700004577637,76.8000030517578,59.26,59.36,3.22000002861023,8.63000011444092,5.94999980926514,4.95,2429748,73.51,62.34,0.023766132998619,0.939044481054341,3.14837359386615,3.14837359386615,308373119536.768,3.09416285706163,-97444443421.6992,-46633226471.2934,106.584326346003,..,219.6782223,..,196.1082485,..,5438602811.18074,NorthernEurope,,,,,239.836810703819,5732541811.18074,-44933860211.6341,,,
94,Isle of Man,84589,..,..,0.611876545859163,148.401754385965,..,..,..,570,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.783445110011929,..,NorthernEurope,,,,,,,,,,
95,Israel,9054000,49.7375452395382,50.2624547604618,1.90898263957994,418.391866913124,27.8855719144722,59.9057536718941,12.2086744136338,21640,394652208893.138,43588.713153649,1.49416178432816,3.45027928077938,1.08723229565332,18.4645243408671,71.1604603270578,10.8719068907175,17.3491313255362,..,115620585002.897,3.94000005722046,0.920000016689301,17.2299995422363,81.8600006103516,61.09,61.28,..,..,..,3.8,4159779,72.18,63.5,0.093395505988066,0.844128708733833,2.23194779569316,2.23194779569316,392786885849.307,3.02891652678581,-10449700000,19047100000,108.17643894567,..,186.301915,..,203.2351749,3.56452734661093,126007828810.341,WesternAsia,,,,,56.7662165868841,126007828810.341,13135100000.0,0.649679924050967,3.53355862696966,135.091337704907
96,Italy,59729081,48.6556403580691,51.3443596419309,-1.15302842389952,200.614922916737,13.1666575144622,63.8212058366567,23.0121366488811,297730,2004913357800,33566.7873041609,1.45048491728579,0.287449937139201,1.90912433488196,21.3806201933452,66.3631838337545,14.8847687096424,..,1795341572454.9,102780654606.81,5.96999979019165,3.89000010490417,25.8700008392334,70.2399978637695,44.93,44.77,5.69999980926514,13.6800003051758,9.4399995803833,9.95,25787158,65.82,49.89,0.0890422202223529,0.611246943765291,0.803938225764568,0.803938225764568,2022390593847.06,0.0739212253893413,1681603982.41342,31185214397.3215,110.623595648239,..,221.4652809,..,198.3239411,..,55341387131.1084,SouthernEurope,,,,,60.108088399314,175397954131.108,64012293968.2361,,2.6025,
97,Jamaica,2948277,49.6466241129989,50.3533758870011,0.456356507419859,272.232409972299,23.5312193995209,67.5463889272352,8.92239167324395,10830,15830768549.8916,5369.4983713849,0.432912116838111,0.892291653822227,7.01960213851849,19.2535844539959,59.8108539811498,7.73845935881404,4.95787679244022,12860895597.6239,195935459616.258,3.59999990463257,15.2200002670288,16.1800003051758,68.5999984741211,59.6599998474121,61.52,..,..,..,7.72,1502858,71.38,64.63,0.140914731096599,3.90510000865876,3.18250309465809,3.18250309465809,15422475637.9954,2.17189416223869,-219424709.942522,665415555.002522,162.49153689912,..,122.5104451,..,192.0130185,133.31211833796,3631089258.40452,Caribbean,127069999.694824,15861791889.2,62.4833717526655,14.3037,90.1106076335994,3631089258.40452,-318538083.619109,2.55122543814244,12.9984552678412,
98,Japan,126264931,48.8334888758224,51.1665111241776,-0.208999472902293,346.405846364883,12.5730310225261,59.4249196996624,28.0020492778115,364500,5064872875604.59,40113.0609702277,0.480092145401613,0.270308582079323,..,..,..,..,100.646100804485,..,..,1.83000004291534,3.38000011444092,24.2199993133545,72.4000015258789,60.62,60.87,2.02999997138977,..,2.86999988555908,2.4,68838956,79.82,62.1,0.0889735154119182,0.476973684210521,0.64083930871999,0.64083930871999,5252425968544.02,..,218525014712.884,39932871886.7159,105.482172148839,..,147.2084565,..,189.9703687,109.009665900863,1284973739113.36,EasternAsia,,,,,34.929193847498,1322443255598.64,176811231596.871,,,
99,Jordan,10101697,50.617386365875,49.382613634125,1.35921632969114,113.78347600811,33.562242134834,62.5443415728095,3.89341629235651,88780,44502895915.493,4405.48710929391,0.579046462795702,1.95546635784412,4.91264374468101,24.4544709340817,60.9394075798093,17.702056110221,3.7860906921642,38947618873.2394,4017000000,3.34999990463257,2.47000002861023,24.4500007629395,73.0899963378906,32.64,32.83,24.6200008392334,18.1000003814697,8.10000038146973,16.85,2649637,41.78,39.24,0.0348862056218373,0.761514047265513,1.67062575504566,1.67062575504566,44510360704.2254,2.43956611367825,-782253521.126761,825492957.746479,125.604002606804,..,437.7178078,..,420.622088,0.71,..,WesternAsia,2797189941.40625,33683195972.9,,36.3749,85.6880461088272,,-1003464788.7324,4.93416666666667,8.665,
100,Kazakhstan,18513673,48.5124595260268,51.4875404739732,1.28960848954226,6.85767789013594,28.8812499437375,63.4664061152816,7.65234394098093,2699700,181667190075.541,9812.5958082732,3.16101154004124,4.50000000008481,4.46633595812751,33.028795913527,55.5282559332057,11.466364067234,0.190127892580039,168992974738.163,652998609622.69,1.48000001907349,14.8599996566772,20.9799995422363,64.1600036621094,66.72,65.51,..,..,..,4.8,9060001,76.59,70.08,17.6245290213371,5.24547679608388,7.63328623819848,7.63328623819848,158974567110.728,4.30254521092832,-5498133123.6018,3320645020.68398,188.51643427329,..,650.3342091,..,749.1443091,382.747310606061,10082162364.2103,CentralAsia,54409999.8474121,156263392233.4,31.0408423286998,5.7522,64.8586165517565,28957509931.0023,-7296417740.29965,,,
101,Kenya,52573967,49.6869144380906,50.3130855619094,2.27274637907931,92.3744017289243,39.1933742576388,58.3827990325175,2.42382670984367,569140,95503088538.092,1816.54712375218,2.99806041477872,5.36574896547464,34.1496536062322,16.1464175862083,43.220814220419,7.54190912861537,0.494235324977722,87375747622.3159,695849056314.7,0.180000007152557,54.3400001525879,6.21999979019165,39.439998626709,64.4,72.31,..,..,..,2.6,23733381,74.56,67.8,1.05240168641247,5.23585999425422,3.96105533785823,3.96105533785823,93578038042.9454,4.9889226468532,-1128481937.93831,1332436904.48383,189.966315017816,..,336.7403441,..,568.4988329,101.99129838935,9114892205.21186,EasternAfrica,3250969970.70313,34217072395.4,28.6427640387167,7.6307,33.4014430678127,9115806005.21186,-5559231016.68245,7.50607030577308,12.4411328875147,
102,Kiribati,117608,49.1650227875655,50.8349772124345,1.51298666799305,145.195061728395,35.8383075693417,60.0794177167831,4.08227471387514,810,194647201.946472,1655.05069337521,0.712021017541375,2.24736596252659,..,..,..,..,..,..,83325580.6,..,..,..,..,32.73,..,..,..,..,..,..,..,35.81,0.03835441178341,-1.88110022362739,3.99966780315053,3.99966780315053,381647549.530761,..,671045.879190715,-558280.50228304,100.464955184995,..,340.2561247,..,332.7998584,1.43850654421382,..,Micronesia,56659999.8474121,,,,,,86818266.8180729,,,
103,"Korea, Dem. People's Rep.",25666158,48.9078341994154,51.0921658005846,0.455141902020057,213.156365750353,19.9932822053131,70.7486289048058,9.25808888988112,120410,..,..,..,..,..,..,..,..,..,..,..,1.41999995708466,43.8199996948242,12.7299995422363,43.4500007629395,..,78.57,..,..,..,2.62,16567356,86.24,..,..,..,..,..,..,..,..,25759138.6116,..,..,33.89830508,..,176.7497034,..,..,21,151289993.286133,,,,,,,,,
104,"Korea, Rep.",51709098,50.0718326391747,49.9281673608253,0.198353208370259,530.240955701395,12.7464436133795,72.1933794912468,15.0601768953737,97520,1646739219509.89,31846.2182324258,1.83715050522754,2.03934822710794,1.62242066983599,32.8321469501494,57.0818928777875,25.322329150113,117.069462314365,1507366880978.58,50919623017505.9,5.65000009536743,5.1399998664856,24.5799999237061,70.2799987792969,61.19,60.89,3.89000010490417,3.44000005722046,3.61999988555908,3.75,28541664,69.11,63.57,0.099287688553049,0.38294613224406,-0.922268892218497,-0.922268892218497,1661048304919.31,2.49174430808227,25604700000,9634300000,115.15858742558,..,314.7610757,..,313.6464425,1165.3575,403704746313.856,21,,,,,76.9964293082181,408819161841.749,59676100000.0,1.8525,3.44583333333333,
105,Kosovo,1788878,..,..,-0.457730006092952,..,..,..,..,..,7953156068.06986,4445.89070247935,5.42338336722818,4.94193162326791,7.67510553215558,26.3823561581974,46.8324164713358,11.6656406840378,..,6433299373.04075,..,..,..,..,..,25.7099990844727,..,22.4799995422363,31.9599990844727,24.9599990844727,..,..,..,34.7400016784668,0.399150683568139,2.67599202639892,0.641209064442137,0.641209064442137,8132975817.28616,5.58077787600988,-211142870.16969,285081551.307007,118.065646442896,..,..,..,..,0.893215581479226,965831893.179934,21,345260009.765625,2428181897.8,87.5928829824209,34.8408,85.1789594776512,965831893.179934,-447233075.832754,,,
106,Kuwait,4207077,60.9224646946086,39.0775353053914,1.67213222595982,236.087373737374,21.569838294134,75.6663227228938,2.76383898297229,17820,136196760180.976,32373.2511149607,-1.23785401966019,0.427464007936067,0.384579820231552,58.3801905618255,54.7228624210634,7.17306479336631,2.71144482078204,145447274066.138,..,0.629999995231628,1.77999997138977,22.1499996185303,76.0699996948242,..,71.83,..,..,..,2.41,2428518,74.97,..,42.6563211941673,1.09184802655847,-1.33653306079889,-1.33653306079889,154471896919.875,..,4163565127.17486,515617569.386937,126.601512114574,..,331.7703944,..,469.1079536,0.303611163035755,39801560670.9193,WesternAsia,,,,,98.1829442480691,43668410965.0783,33810638106.9285,1.88970833333333,4.8111,
107,Kyrgyz Republic,6456200,49.4696962258008,50.5303037741992,2.08787614010317,33.6611053180396,32.5016950209247,62.8980103961283,4.60029458294692,191800,8871019822.76703,1374.03113639092,2.43933519765814,4.60062565684829,11.6651082284086,28.4895220130683,49.8516966571136,14.7110325960459,..,7691397130.10025,61302700000,1.5900000333786,19.3199996948242,25.3600006103516,55.3300018310547,..,54.91,..,..,..,6.72,2565016,62.35,..,0.552836122814088,1.13362257718798,3.94938790011574,3.94938790011574,8091713197.3447,-2.56973795522367,-336659800,278859100,155.676152413544,..,384.7132511,..,878.6597384,69.7893491807476,1723562237.90664,21,448709991.455078,8338554140.9,21.3583504943984,6.2205,99.3730765509503,2428567693.63364,-1066826379.38992,1.54381916794072,18.9967536717482,
108,Lao PDR,7169456,50.1994572531026,49.8005427468974,1.5172569744542,31.0635008665511,32.3029993214268,63.5330161079189,4.16398457065425,230800,18245925331.2396,2544.95255026876,3.86974764056176,5.4577350924848,15.1673302157703,31.4083296243682,42.3401232799039,7.54860776626813,..,16223507395.7699,..,0.439999997615814,61.439998626709,12.9399995803833,25.6200008392334,..,77.66,..,..,..,0.62,3793016,81.38,..,2.78837761893896,3.32255881256934,2.04355102618329,2.04355102618329,17161472028.8061,..,-755524124.249368,755524124.249368,135.866574667173,..,1745.138809,..,1167.93622,8679.40909309671,1067769845.40873,21,631510009.765625,16701083150.5,54.7785882243288,3.5022,,1067769845.40873,-947266493.462598,,,
109,Latvia,1913822,46.0444528357301,53.9555471642699,-0.695239140136066,30.8233531969721,16.3077562104594,63.3557327862224,20.3365110033182,62090,34055464655.3254,17794.4786167812,2.73891714702259,2.02711321974512,3.72965159719927,18.5806893922863,64.6838207289992,10.4035023509137,..,29673714923.3333,2517768823.17118,4.09000015258789,7.28999996185303,23.7199993133545,68.9899978637695,57.36,57.54,3.61999988555908,13.75,7.09000015258789,6.31,983777,77.74,61.23,0.97890786226206,2.81140920075622,2.31271652147016,2.31271652147016,33621087275.5058,2.26002342047198,-975622956.385284,1059246100.59524,116.856984643273,..,839.6798217,..,591.8062758,..,4155222403.97313,NorthernEurope,,,,,121.263220088743,4479621403.97313,-221774132.27814,,,
110,Lebanon,6855709,50.3120246206483,49.6879753793517,-0.0539404817281259,670.157282502444,25.5722198405913,67.1544885265763,7.27329163283236,10230,51991634491.6345,7583.69914645363,-6.64965995488053,-6.69999999994374,3.07320997586484,12.7619283371496,78.8477009715948,5.62394816350022,0.376926022649916,49227155727.1557,5611921549000,6.90000009536743,11.3199996948242,23.5900001525879,65.0999984741211,43.25,44.63,14.4899997711182,9.60999965667725,12.3599996566772,6.04,2423712,51.07,48.79,0.00120094833638859,3.0053894939038,4.51742846832978,4.51742846832978,51372863733.3345,-7.33069942603105,-1869352198.03408,2223271880.25471,130.024611761339,..,675.7896946,..,315.2603531,1507.5,38168378574.221,WesternAsia,1525489990.23438,73985005357.5,9.50560193496538,6.7083,96.0410275388329,52213484574.221,-11539788230.5333,9.69666666666667,10.5133333333333,
111,Lesotho,2125267,49.3088162569691,50.6911837430309,0.800269955388003,70.0022068511199,32.4669171135123,62.6072570612271,4.92582582526063,30360,2366213068.57507,1113.37214033581,-1.17546799781275,-0.381431981522567,4.7312011112533,30.9211696952236,51.988111007242,16.4686854138197,..,2073760534.03837,5891547964.91,0.529999971389771,44.2999992370605,13.3100004196167,42.3899993896484,38.72,51.7,..,..,..,23.86,974540,69.87,49.92,3.04886684828318,5.18708359197993,3.14657560944988,3.14657560944988,2690392209.51801,-0.47478872325911,-117671911.399261,117671911.399261,155.858195070683,..,459.6214839,..,254.1735705,14.4484270548333,774095190.47731,SouthernAfrica,145979995.727539,935870653.0,0.0468727108065704,0.0387,138.649006505439,774095190.47731,-99923603.8819607,1.64969298245614,11.3335833333333,
112,Liberia,4937374,50.2517330062499,49.7482669937501,2.4272153554856,51.2601121262459,40.7529184542228,55.961387571612,3.28569397416521,96320,3070518100,621.892953622715,-4.62160828431671,-2.27824512534819,39.1132362971578,11.9679997978191,48.9187606482437,1.68644829027388,..,..,..,1.4099999666214,42.6199989318848,10.1499996185303,47.2299995422363,..,73.93,..,..,..,2.89,2226993,77.08,..,12.4315003153149,..,-3.73459233161411,-3.73459233161411,2717591900,-1.35856780112751,-86681700.4596762,86681700.4596762,..,..,160.5775076,..,130.0568862,186.429744551072,493917938.697638,WesternAfrica,597309997.558594,1357440617.4,0.0114787894016353,0.0041,127.452275887903,493917938.697638,-653403371.780943,,,
113,Libya,6777453,50.5000772414062,49.4999227585938,1.46982235441249,3.85183229707765,28.0682769866906,67.4734841353358,4.45823887797361,1759540,52091152228.3425,7685.94813248318,1.03987886556195,2.53595347758677,..,..,..,..,..,..,..,3,16.4099998474121,24.4300003051758,59.1699981689453,..,40.58,..,..,..,18.34,2422944,52.8,..,44.6378355124912,..,-1.10362562372156,-1.10362562372156,53016861792.689,..,..,..,..,..,192.0639061,..,385.1231416,1.39826289736928,78952339516.8684,NorthernAfrica,316010009.765625,,,,117.473047408956,84663589516.8684,,,,
114,Liechtenstein,38020,..,..,0.26864036804366,237.625,..,..,..,160,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,WesternEurope,,,,,,,,,,
115,Lithuania,2794137,46.2553508059592,53.7446491940408,-0.264704354944785,44.613396136037,15.1354512765674,64.7061360104101,20.1584127130225,62630,54639938780.2352,19555.2110652539,4.6154164081301,4.33886103349596,3.22323174459562,25.2502265995965,61.3665676676386,16.1094734202361,..,49088535213.0117,2650881541.32339,2.5699999332428,6.44000005722046,25.7000007629395,67.8600006103516,58.2,58.11,2.90000009536743,18.1200008392334,8.30000019073486,6.26,1469927,78.24,62.09,0.365548522637799,2.33450937988024,2.8309293253244,2.83092932532441,52738342284.6823,3.91456265669076,-1025568521.6434,1573981541.13583,118.382098321258,..,870.2997638,..,655.4170499,..,4800244225.2078,NorthernEurope,,,,,149.65876887169,5085045225.2078,1816772388.46266,,,
116,Luxembourg,620001,50.5270167118705,49.4729832881295,1.9628449198635,255.144444444444,15.7072348387034,70.0178162795645,14.2749488817321,2430,71104919108.1411,114685.168424149,0.308625746162463,2.29697881609749,0.226573207875215,11.3171594154927,79.1581586192251,4.55033489337294,0.0684903387991115,64493506397.5999,5101177759.57434,3.26999998092651,0.680000007152557,10.8100004196167,88.5100021362305,57.25,56.57,3.64000010490417,8.80000019073486,6.23999977111816,5.6,313152,71.66,60.65,0.010786256026503,1.74332075653843,3.39209346143548,3.39209346143548,..,..,-35482527976.5658,-11420831094.3937,115.087815087815,..,197.5315564,..,213.2531275,..,945218472.692116,WesternEurope,,,,,381.516616449664,1054874472.69212,3095328783.81975,,,
117,"Macao SAR, China",640446,48.0455807359247,51.9544192640753,1.38562793740991,19466.443768997,14.0194708366839,74.7687935732186,11.2117355900975,32.9,55153707948.7021,86117.6554287201,-3.96875874133865,-2.62886147629298,..,4.23258551664952,94.040232028361,0.559851544983577,..,54201102781.736,21934080952.01,3.09999990463257,0.400000005960464,9.65999984741211,89.9400024414063,..,68.62,..,..,..,1.7,384360,78.15,70.3,0.000348656868203767,..,2.39824427814573,2.39824427814573,48827470416.9506,..,-5492019113.42549,6484462571.26444,..,..,62.45076802,..,425.4040895,8.07047033333333,22214954000,21,,,,,113.686033815752,22214954000.0,18555824313.934,0.240615736771251,5.35664740505193,
118,Madagascar,26969306,49.8823699801545,50.1176300198455,2.65644587984943,46.3549432794775,40.3668399784985,56.5890958933428,3.04406412815873,581800,14191911512.041,526.224572187396,1.66318247860133,4.39999999997099,23.2115268051322,17.1255507360602,51.8659217618186,..,..,13085368072.5311,2494610826892.95,4.44000005722046,64.120002746582,8.72999954223633,27.1499996185303,..,84.49,..,..,..,1.67,13818212,87.15,..,3.78532621395661,5.61051441492366,8.33907151601711,8.33907151601711,13596240332.1827,4.04433039716474,-372693195.444086,474311425.432437,184.314525125891,..,320.4274806,..,357.8998387,3618.32185816072,1693147648.47775,EasternAfrica,756169982.910156,4065354125.4,16.6231964148577,6.9232,59.5556335841336,1693147648.47775,-330509080.273773,13.0,49.0,
119,Malawi,18628749,49.3070039217341,50.6929960782659,2.64093709821938,197.589616037336,43.4686884737873,53.8892873471308,2.64202417908193,94280,10862613621.906,583.110203584039,2.9656235952973,5.72110607658406,23.3470836482133,18.8086177953478,51.6981152757201,11.7107945331788,..,10194977479.6273,398845623776.46,1.24000000953674,76.3600006103516,5.36999988555908,18.2700004577637,..,72.11,..,..,..,5.56,8040477,77.31,..,5.14045583271647,9.37083605605672,7.69177555116643,7.69177555116643,10680893060.9762,..,-104820292.774181,98422743.2553861,418.344325525805,..,226.6021523,..,544.1176068,745.540667877372,824609844.266183,EasternAfrica,1206219970.70313,2433898565.7,8.28177647585242,2.8058,,824609844.266183,-1837411039.01636,,25.6743055555555,
120,Malaysia,31949789,51.4030436945922,48.5969563054078,1.32884901520668,97.2448303150206,23.6949791543146,69.3842495363896,6.92077130929584,328550,364681367531.684,11414.2026894664,2.92595748535444,4.30281598221003,7.255789664921,37.4014196594659,54.2134734740023,21.4427628430143,29.7849382147452,..,80534388106.7,3.60999989509583,10.2799997329712,27.0100002288818,62.7200012207031,66.45,62.59,..,..,..,3.31,15780716,68.64,68.69,6.26153222816036,0.662891865764376,0.0636059506731215,0.0636059506731215,354960894387.447,4.77449641485941,-1391889520.14034,9101052111.36137,121.463089485086,..,242.489627,..,250.111415,4.14246973569731,101725971168.985,South-easternAsia,5989999.77111816,,,,123.000183693894,103629721168.985,12296149593.1914,2.983390625,4.87689294871795,
121,Maldives,530957,63.2951444278915,36.7048555721085,2.91480812041913,1769.85666666667,19.9096718541942,76.4493279066132,3.64100023919255,300,5642179170.45898,10626.4333466909,3.91322936298894,6.98667554039628,5.23317774346684,11.6987230953588,70.0287094990091,2.04004148038899,..,4906473442.98531,..,4.17000007629395,8.31999969482422,19.1299991607666,72.5500030517578,57.06,65.95,..,..,..,5.82,297757,72.12,60.28,0.00271876264514674,0.220029731065343,-0.548459903632988,-0.548459903632988,5082024444.15551,6.40627289103084,-961146508.814222,961146508.814222,136.563174927495,..,331.8215271,..,743.0736766,..,762911627.717928,SouthernAsia,72080001.8310547,2679184642.9,44.1119551299364,12.5611,146.991519564917,762911627.717928,-1513321373.60322,3.47339906318362,11.5226361966955,
122,Mali,19658023,50.0789779318093,49.9210220681907,2.99625535273008,16.1106245748613,47.3046969963574,50.2001751853988,2.49512781824385,1220190,17281815733.9596,879.122775162059,1.6733686484101,4.7658605206915,37.3288610751519,20.9214147199355,33.4939714808061,6.61232605798192,..,15855071760.7282,528835147000,0.600000023841858,62.439998626709,7.55999994277954,30,..,64.3,..,..,..,7.24,7179722,71.33,..,1.79450332230659,-1.65826694846368,1.93033272066484,1.93033272066484,16670712812.3555,4.12360082671448,..,493823353.823,108.726079750895,..,654.1056539,..,591.0402638,585.911013180369,..,WesternAfrica,1863209960.9375,5192187894.9,,2.1172,61.0603147076046,,,,,
123,Malta,504062,50.1349979676504,49.8650020323496,3.93135631850717,1575.19375,14.32879474626,64.8540324997956,20.8171727539444,320,15215714309.0974,30186.1959621979,1.47093023044587,5.53956633683224,0.711852930551147,12.5678859502832,75.7129703059846,7.27810183358727,0.660172752717508,13540876385.7922,1441366291.14611,4.80000019073486,1.01999998092651,18.9200000762939,80.0699996948242,59.27,55.89,2.21000003814697,4.59000015258789,3.15000009536743,3.4,249860,74.39,61.5,0,1.64206001768947,2.31445528709868,2.31445528709868,14069074718.9006,5.41313227360946,-10871061790.2924,4256165676.46227,113.452474124359,..,122.585382,..,207.1755795,..,910201561.122226,SouthernEurope,,,,,271.435675668983,937615561.122226,873146211.524962,,,
124,Marshall Islands,58791,..,..,0.646743378680184,326.616666666667,..,..,..,180,239462200,4073.10982973584,5.84225720539852,6.52900334456253,20.1507795384825,14.0595050074709,68.0404255870029,4.7104302892064,..,235427900,49321000,..,..,..,..,41.62,..,..,..,..,..,..,..,44.48,..,..,1.44277072519942,1.44277072519942,292637300,..,..,4177233.7978,..,..,602.8057869,..,118.7778671,..,..,Micronesia,65970001.2207031,,,,,,,,,
